split,image,cell_id,bbox,frac_on_cell,label,path,best_slice,best_transform,align_score,nii_status,relabel,frac_recalc,inter_px
train,2022_03_21_11_03_02_39,6,"(446, 1963, 499, 2011)",0.8018818609513853,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_39_cell0006.png,0,transpose,7873,ok,1,0.8168238993710691,2078
train,2022_03_21_11_03_02_39,7,"(528, 1452, 596, 1491)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_39_cell0007.png,0,transpose,7873,ok,0,0.0,0
train,2022_03_21_11_03_02_39,8,"(571, 834, 643, 884)",0.6349487088786699,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_39_cell0008.png,0,transpose,7873,ok,1,0.6525,2349
train,2022_03_21_11_03_02_39,9,"(747, 419, 808, 479)",0.6475862068965518,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_39_cell0009.png,0,transpose,7873,ok,1,0.6669398907103825,2441
train,2022_03_21_11_03_02_39,10,"(833, 932, 897, 988)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_39_cell0010.png,0,transpose,7873,ok,0,0.0,0
train,2022_03_21_11_03_02_39,11,"(848, 1758, 916, 1816)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_39_cell0011.png,0,transpose,7873,ok,0,0.0,0
train,2022_03_21_11_03_02_39,12,"(916, 1167, 990, 1226)",0.8586151368760064,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_39_cell0012.png,0,transpose,7873,ok,1,0.8273018781493358,3612
train,2022_03_21_11_03_02_39,13,"(1032, 18, 1088, 104)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_39_cell0013.png,0,transpose,7873,ok,0,0.0,0
train,2022_03_21_11_03_02_39,14,"(1039, 411, 1088, 473)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_39_cell0014.png,0,transpose,7873,ok,0,0.0,0
train,2022_03_21_11_03_02_39,15,"(1052, 1647, 1087, 1706)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_39_cell0015.png,0,transpose,7873,ok,0,0.0,0
train,2022_03_21_11_03_02_47,1,"(66, 1049, 125, 1131)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0001.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,2,"(129, 944, 176, 1023)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0002.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,3,"(321, 1354, 386, 1425)",0.8118672665916761,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_47_cell0003.png,0,transpose,12391,ok,1,0.7932827735644638,3661
train,2022_03_21_11_03_02_47,4,"(326, 463, 399, 545)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0004.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,5,"(372, 130, 379, 136)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0005.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,6,"(411, 322, 421, 333)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0006.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,7,"(415, 98, 425, 108)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0007.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,8,"(453, 487, 551, 602)",0.3797337617626807,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_47_cell0008.png,0,transpose,12391,ok,1,0.36654835847382433,4131
train,2022_03_21_11_03_02_47,9,"(453, 978, 509, 1064)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0009.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,10,"(456, 62, 465, 71)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0010.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,11,"(553, 864, 597, 918)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0011.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,12,"(690, 725, 731, 774)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0012.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,13,"(717, 1534, 785, 1593)",0.9637122671804752,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_47_cell0013.png,0,transpose,12391,ok,1,0.9147557328015952,3670
train,2022_03_21_11_03_02_47,14,"(725, 1323, 800, 1394)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0014.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,15,"(728, 176, 788, 246)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0015.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,16,"(739, 1638, 805, 1692)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0016.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,17,"(808, 196, 863, 261)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0017.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_47,18,"(924, 822, 1004, 885)",0.824896694214876,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_47_cell0018.png,0,transpose,12391,ok,1,0.7761904761904762,3912
train,2022_03_21_11_03_02_47,19,"(1014, 566, 1085, 634)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_47_cell0019.png,0,transpose,12391,ok,0,0.0,0
train,2022_03_21_11_03_02_56,1,"(38, 1901, 124, 2002)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0001.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,2,"(139, 114, 187, 162)",0.7566815144766147,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_56_cell0002.png,0,transpose,1359,ok,1,0.8042534722222222,1853
train,2022_03_21_11_03_02_56,3,"(183, 1130, 248, 1182)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0003.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,4,"(223, 513, 275, 601)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0004.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,5,"(256, 861, 330, 950)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0005.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,6,"(277, 743, 335, 822)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0006.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,7,"(301, 1249, 358, 1328)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0007.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,8,"(329, 1536, 394, 1608)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0008.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,9,"(513, 708, 569, 771)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0009.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,10,"(749, 1920, 817, 1996)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0010.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,11,"(874, 1767, 919, 1819)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0011.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_56,12,"(946, 98, 1017, 174)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_56_cell0012.png,0,transpose,1359,ok,0,0.0,0
train,2022_03_21_11_03_02_72,1,"(33, 517, 96, 593)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0001.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,2,"(59, 1287, 108, 1349)",0.9928571428571428,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_72_cell0002.png,0,transpose,14802,ok,1,0.9822251481237656,2984
train,2022_03_21_11_03_02_72,3,"(62, 306, 107, 366)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0003.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,5,"(149, 1023, 220, 1083)",0.9181268882175226,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_72_cell0005.png,0,transpose,14802,ok,1,0.8772300469483568,3737
train,2022_03_21_11_03_02_72,6,"(152, 493, 208, 554)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0006.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,7,"(246, 518, 332, 596)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0007.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,8,"(325, 1985, 396, 2047)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0008.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,9,"(403, 181, 466, 238)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0009.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,10,"(436, 1893, 520, 1973)",0.6452226874762086,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_72_cell0010.png,0,transpose,14802,ok,1,0.622172619047619,4181
train,2022_03_21_11_03_02_72,11,"(488, 582, 543, 656)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0011.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,12,"(587, 88, 675, 176)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0012.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,13,"(680, 0, 752, 86)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0013.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,14,"(726, 409, 785, 459)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0014.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,15,"(839, 1316, 907, 1380)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0015.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,16,"(843, 709, 915, 777)",0.9230965113318056,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_72_cell0016.png,0,transpose,14802,ok,1,0.880718954248366,4312
train,2022_03_21_11_03_02_72,17,"(992, 1126, 1045, 1191)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0017.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,18,"(994, 1832, 1052, 1894)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0018.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_72,19,"(1013, 1648, 1067, 1718)",0.7472959685349065,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_72_cell0019.png,0,transpose,14802,ok,1,0.7560846560846561,2858
train,2022_03_21_11_03_02_72,20,"(1060, 502, 1086, 576)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_72_cell0020.png,0,transpose,14802,ok,0,0.0,0
train,2022_03_21_11_03_02_81,1,"(42, 1049, 106, 1113)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0001.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,2,"(51, 256, 120, 311)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0002.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,3,"(164, 1279, 235, 1348)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0003.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,4,"(174, 1746, 228, 1806)",0.5916436736302719,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_81_cell0004.png,0,transpose,5194,ok,1,0.6216049382716049,2014
train,2022_03_21_11_03_02_81,5,"(288, 1021, 345, 1082)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0005.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,6,"(415, 99, 424, 107)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0006.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,7,"(471, 1901, 537, 1964)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0007.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,8,"(740, 1852, 823, 1935)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0008.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,9,"(746, 1988, 813, 2048)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0009.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,10,"(765, 922, 834, 988)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0010.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,11,"(776, 326, 847, 391)",0.5202646815550042,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_81_cell0011.png,0,transpose,5194,ok,1,0.5440953412784398,2511
train,2022_03_21_11_03_02_81,12,"(788, 154, 866, 194)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0012.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,13,"(792, 1542, 855, 1601)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0013.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,14,"(860, 1939, 931, 2014)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0014.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_81,15,"(887, 811, 950, 900)",0.4342389997595576,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_81_cell0015.png,0,transpose,5194,ok,1,0.4299982165150705,2411
train,2022_03_21_11_03_02_81,16,"(1065, 1054, 1088, 1113)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_81_cell0016.png,0,transpose,5194,ok,0,0.0,0
train,2022_03_21_11_03_02_89,1,"(80, 158, 136, 211)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0001.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,2,"(125, 1, 193, 33)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0002.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,3,"(181, 864, 247, 921)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0003.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,4,"(223, 1014, 293, 1074)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0004.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,5,"(244, 1405, 322, 1478)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0005.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,6,"(351, 2025, 397, 2046)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0006.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,7,"(411, 322, 421, 333)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0007.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,8,"(416, 99, 424, 107)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0008.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,9,"(445, 765, 504, 824)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0009.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,10,"(534, 1841, 592, 1912)",0.7604491578290705,1,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\infected\2022_03_21_11_03_02_89_cell0010.png,0,transpose,2438,ok,1,0.7391937833899952,3044
train,2022_03_21_11_03_02_89,11,"(691, 1532, 749, 1596)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0011.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,12,"(729, 886, 792, 943)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0012.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,13,"(744, 1739, 814, 1816)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0013.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,14,"(871, 304, 882, 318)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0014.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,15,"(912, 1996, 976, 2047)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0015.png,0,transpose,2438,ok,0,0.0,0
train,2022_03_21_11_03_02_89,16,"(919, 1752, 1014, 1835)",0.0,0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annotated\train\uninfected\2022_03_21_11_03_02_89_cell0016.png,0,transpose,2438,ok,0,0.0,0
